This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
361703.0	3770638	1
368757.6	3768620	1
365295.1	3764704	1
355615.9	3769322	1
368708.8	3768746	1
365994.2	3759448	1
371058.8	3763623	1
361580.1	3765690	1
367669.5	3759507	1
361054.5	3765620	1
373430.8	3768500	1
373471.3	3767524	1
363173.2	3767574	1
369944.0	3767234	1
375099.8	3760185	1
361933.0	3765986	1
367817.0	3772154	1
378023.0	3762631	1
372753.8	3760558	1
367259.4	3766210	1
376138.8	3761650	1
369464.8	3761639	1
374962.9	3766685	1
369753.9	3760512	1
372788.0	3769231	1
373208.0	3763578	1
368835.3	3758571	1
364764.5	3761535	1
371073.6	3765148	1
363567.2	3769545	1
372263.8	3771886	1
365962.0	3763873	1
357637.6	3769003	1
364456.8	3763312	1
367281.7	3755586	1
370699.6	3770401	1
370130.5	3760683	1
375221.1	3762383	1
362727.7	3765454	1
366160.8	3771495	1
378724.3	3762774	1
357603.2	3768028	1
364086.0	3761166	1
359760.5	3768807	1
368394.8	3759550	1
378661.9	3764075	1
364606.3	3768435	1
370471.9	3762379	1
374495.3	3767440	1
369725.8	3770510	1
376943.5	3762142	1
375476.1	3762906	1
369370.1	3767339	1
370462.6	3766579	1
368479.0	3768248	1
373627.8	3763049	1
372744.0	3769856	1
370253.4	3773355	1
369254.8	3770915	1
375318.2	3762082	1
376095.6	3764924	1
372877.3	3765556	1
371130.9	3763323	1
365638.6	3761451	1
363599.5	3767720	1
372115.5	3769487	1
370489.0	3769303	1
362820.7	3764728	1
366315.2	3766794	1
360815.7	3766772	1
372697.6	3759908	1
359374.0	3767611	1
367282.5	3768584	1
366298.2	3770194	1
362037.0	3768985	1
360040.9	3766780	1
367276.4	3760211	1
373077.9	3770778	1
376827.5	3765642	1
366992.7	3759314	1
361820.0	3769812	1
366234.1	3771319	1
362051.3	3770460	1
368824.0	3759996	1
378445.3	3762352	1
366693.6	3764566	1
366864.9	3766764	1
358880.1	3768241	1
365646.4	3770000	1
373294.0	3762127	1
367308.6	3771284	1
365433.3	3760903	1
